"rep","n","probs","quants","tail","model","uwd1","uwd2","width_mu","width_sigma","width_n","cover90_mu","cover90_sigma","cover90_n"
473,500,1,3,0,"ordn",0.0104264829291642,0.000121209296771068,0.5425965,0.593981,NA,1,1,NA
473,500,1,3,0,"clt",0.00833909562153758,8.5854525841973e-05,0.2743645,0.3086835,5765.1869,1,1,1
473,500,1,3,0,"ord",0.00428227705953999,2.05078094503084e-05,0.3124725,0.3222235,5693.5128,1,1,1
473,500,1,3,0,"ind",0.0258364771864978,0.000638101351896989,1.777444,2.660693,NA,1,1,NA
473,500,1,3,0,"kern",0.00555955769158821,3.65951072525732e-05,NA,NA,NA,NA,NA,NA
473,500,1,3,0,"spline",0.11087614074186,0.0122817185789125,NA,NA,NA,NA,NA,NA
473,500,2,9,0,"cltn",0.00636421757204416,5.10182680871617e-05,0.5296615,0.4443705,NA,1,1,NA
473,500,2,9,0,"ordn",0.00636421757204416,5.10182680871617e-05,0.5269515,0.437972,NA,1,1,NA
473,500,2,9,0,"clt",0.0201748047431748,0.000384787569217982,0.4542475,0.3801105,1204.83015,1,1,1
473,500,2,9,0,"ord",0.0115808396881541,0.000126772054446075,0.4810355,0.3799895,1167.97115,1,1,1
473,500,2,9,0,"ind",0.0134130025925856,0.000182309489996866,0.168125,0.2217805,NA,1,1,NA
473,500,2,9,0,"kern",0.0126419104053683,0.000186209853557314,NA,NA,NA,NA,NA,NA
473,500,2,9,0,"spline",0.0171123204213228,0.00041703850817128,NA,NA,NA,NA,NA,NA
473,500,3,21,1,"cltn",0.00619864461101525,4.25216435659003e-05,0.5020405,0.3710295,NA,1,1,NA
473,500,3,21,1,"ordn",0.00619864461101525,4.25216435659003e-05,0.5134755,0.379852,NA,1,1,NA
473,500,3,21,1,"clt",0.00468157350319878,2.014760603071e-05,0.427555,0.324347,811.4794,1,1,1
473,500,3,21,1,"ord",0.011498568964189,0.000141152425097668,0.4489555,0.3256845,759.17665,1,1,1
473,500,3,21,1,"ind",0.0117913167581873,0.000149137454591381,0.0930535,0.094276,NA,1,1,NA
473,500,3,21,1,"kern",0.00983125453690656,0.000116751428235287,NA,NA,NA,NA,NA,NA
473,500,3,21,1,"spline",0.0505039727526116,0.00239569774206061,NA,NA,NA,NA,NA,NA
473,1000,1,3,0,"cltn",0.0272722663514957,0.00072931784214117,0.389826,0.419881,NA,1,1,NA
473,1000,1,3,0,"ordn",0.0272722663514957,0.00072931784214117,0.389941,0.419372,NA,1,1,NA
473,1000,1,3,0,"clt",0.0121713865956939,0.000137701562781375,0.32874,0.352663,5250.6182,1,1,1
473,1000,1,3,0,"ord",0.00967751173370463,9.1291779192835e-05,0.3082365,0.340356,5198.24845,1,1,1
473,1000,1,3,0,"ind",0.0326532613256768,0.00144302072469834,1.794344,2.831528,NA,1,1,NA
473,1000,1,3,0,"kern",0.0170770478795624,0.000328342101743683,NA,NA,NA,NA,NA,NA
473,1000,1,3,0,"spline",0.109483271662785,0.0118880105122676,NA,NA,NA,NA,NA,NA
473,1000,2,9,0,"cltn",0.01571838956207,0.000258274317951287,0.386746,0.320132,NA,1,1,NA
473,1000,2,9,0,"ordn",0.01571838956207,0.000258274317951287,0.368435,0.3070985,NA,1,1,NA
473,1000,2,9,0,"clt",0.0334223342399874,0.00113108885970424,0.4359825,0.358721,1463.0575,1,1,1
473,1000,2,9,0,"ord",0.0396657857637859,0.00151261540152424,0.4224605,0.343586,1439.8213,1,1,1
473,1000,2,9,0,"ind",0.0193176230164776,0.000336548337423785,0.1368425,0.1734655,NA,0,1,NA
473,1000,2,9,0,"kern",0.0178030642529239,0.000337140308639227,NA,NA,NA,NA,NA,NA
473,1000,2,9,0,"spline",0.0256203463426802,0.000633961935169066,NA,NA,NA,NA,NA,NA
473,1000,3,21,1,"cltn",0.0109859016891923,0.000146389124496519,0.3550405,0.2802865,NA,1,1,NA
473,1000,3,21,1,"ordn",0.0109859016891923,0.000146389124496519,0.3725335,0.270924,NA,1,1,NA
473,1000,3,21,1,"clt",0.0212551569934969,0.000460901320330183,0.3681235,0.2732315,1113.8537,1,1,1
473,1000,3,21,1,"ord",0.0123574665975982,0.000164909623725699,0.3743685,0.278584,1072.7677,1,1,1
473,1000,3,21,1,"ind",0.0137507839704164,0.000228958504423576,0.1048275,0.104853,NA,0,0,NA
473,1000,3,21,1,"kern",0.0157853859595463,0.000280024610225962,NA,NA,NA,NA,NA,NA
473,1000,3,21,1,"spline",0.0541466613469548,0.00277208354142545,NA,NA,NA,NA,NA,NA
474,50,1,3,0,"cltn",0.13602098131702,0.0201981738261718,1.318371,1.401911,NA,0,0,NA
474,50,1,3,0,"ordn",0.13602098131702,0.0201981738261718,1.372922,1.48162,NA,1,1,NA
474,50,1,3,0,"clt",0.14023422596644,0.0216330132025807,0.7203595,0.7913735,784.103255,0,0,1
474,50,1,3,0,"ord",0.139503548245694,0.0206511675371624,0.7106535,0.7605885,782.79916,0,0,1
474,50,1,3,0,"ind",0.164842124577404,0.0308034145414785,2.258795,3.281695,NA,1,1,NA
474,50,1,3,0,"kern",0.145236348153345,0.0204971526592407,NA,NA,NA,NA,NA,NA
474,50,1,3,0,"spline",0.230618893540184,0.0527503963165981,NA,NA,NA,NA,NA,NA
474,50,2,9,0,"cltn",0.136510892268172,0.0201781925571663,1.323196,0.990587,NA,0,0,NA
474,50,2,9,0,"ordn",0.136510892268172,0.0201781925571663,1.434728,1.181927,NA,1,1,NA
474,50,2,9,0,"clt",0.110543025236484,0.0123708356942198,0.7861495,0.643423,302.496545,0,0,0
474,50,2,9,0,"ord",0.113299987235045,0.0125770948258992,0.7789265,0.635661,292.748935,0,0,0
474,50,2,9,0,"ind",0.12907928125806,0.0170627535252242,0.258578,0.3334635,NA,0,0,NA
474,50,2,9,0,"kern",0.12080904120519,0.0173700893965809,NA,NA,NA,NA,NA,NA
474,50,2,9,0,"spline",0.141471069222963,0.0203504464733704,NA,NA,NA,NA,NA,NA
474,50,3,21,1,"cltn",0.119364819796107,0.0151226781379185,1.300174,0.7596675,NA,0,0,NA
474,50,3,21,1,"ordn",0.119364819796107,0.0151226781379185,1.375279,1.017407,NA,1,1,NA
474,50,3,21,1,"clt",0.117089128543159,0.0138193802581588,0.949227,0.693055,132.45245,0,0,0
474,50,3,21,1,"ord",0.122524277256034,0.0149363821730064,0.9281825,0.685961,118.794095,0,0,0
474,50,3,21,1,"ind",0.124521097141378,0.0156959779053238,0.183414,0.1750785,NA,0,0,NA
474,50,3,21,1,"kern",0.12371110090549,0.0167717467069069,NA,NA,NA,NA,NA,NA
474,50,3,21,1,"spline",0.114633716954266,0.0114537957184777,NA,NA,NA,NA,NA,NA
474,150,1,3,0,"cltn",0.0738125054022774,0.00537295125137613,0.94152,0.997454,NA,1,1,NA
474,150,1,3,0,"ordn",0.0738125054022774,0.00537295125137613,0.9138385,1.0124325,NA,1,1,NA
474,150,1,3,0,"clt",0.0626271849740435,0.00388229420827575,0.2739885,0.2941035,5992.93645,0,0,0
474,150,1,3,0,"ord",0.054153163292141,0.00294821161049794,0.269962,0.2875265,6145.9941,0,0,0
474,150,1,3,0,"ind",0.0916503370857776,0.00908632818674537,1.555019,2.672976,NA,1,1,NA
474,150,1,3,0,"kern",0.0710660893588048,0.00476973182804282,NA,NA,NA,NA,NA,NA
474,150,1,3,0,"spline",0.14686966920012,0.0217702274567772,NA,NA,NA,NA,NA,NA
474,150,2,9,0,"cltn",0.0604016827914278,0.00361479522902694,0.900447,0.702159,NA,1,1,NA
474,150,2,9,0,"ordn",0.0604016827914278,0.00361479522902694,0.9072285,0.7443875,NA,1,1,NA
474,150,2,9,0,"clt",0.0550476644923058,0.00278424521809378,0.699556,0.54966,507.2939,0,1,1
474,150,2,9,0,"ord",0.0562055206044723,0.00297035539854274,0.6666945,0.5411155,503.5585,0,1,1
474,150,2,9,0,"ind",0.064943850078399,0.00398845016875217,0.1915275,0.2546375,NA,0,0,NA
474,150,2,9,0,"kern",0.065499597238925,0.00400867018436004,NA,NA,NA,NA,NA,NA
474,150,2,9,0,"spline",0.0742617482608692,0.00510688528545012,NA,NA,NA,NA,NA,NA
474,150,3,21,1,"cltn",0.0554093229562309,0.00306315825323582,0.849109,0.6000005,NA,1,1,NA
474,150,3,21,1,"ordn",0.0554093229562309,0.00306315825323582,0.875052,0.6690815,NA,1,1,NA
474,150,3,21,1,"clt",0.0528873523356177,0.00270820538990645,0.5835665,0.4268325,411.4478,0,1,0
474,150,3,21,1,"ord",0.0534925015450806,0.00261862030937388,0.6084315,0.4402865,384.73535,1,1,0
474,150,3,21,1,"ind",0.0517945397603622,0.00259886482294137,0.198379,0.1919125,NA,0,0,NA
474,150,3,21,1,"kern",0.0647729549951476,0.00407406849694586,NA,NA,NA,NA,NA,NA
474,150,3,21,1,"spline",0.0623024288791932,0.00393965140917615,NA,NA,NA,NA,NA,NA
474,500,1,3,0,"cltn",0.0365105420085491,0.00139170344687378,0.578112,0.639222,NA,1,1,NA
474,500,1,3,0,"ordn",0.0365105420085491,0.00139170344687378,0.579723,0.637643,NA,1,1,NA
474,500,1,3,0,"clt",0.0460715940043273,0.00210514983291458,0.5151665,0.564834,3130.5394,1,1,1
474,500,1,3,0,"ord",0.0445474683808703,0.00193082650199906,0.5143785,0.5532365,3159.31235,1,1,1
474,500,1,3,0,"ind",0.0569051153907117,0.00317928911399911,2.145255,3.0234,NA,1,1,NA
474,500,1,3,0,"kern",0.0406006567884641,0.00148148166298782,NA,NA,NA,NA,NA,NA
474,500,1,3,0,"spline",0.0983257571337975,0.0102207977285991,NA,NA,NA,NA,NA,NA
474,500,2,9,0,"cltn",0.0385252504654096,0.00162688614291243,0.53652,0.4471605,NA,1,1,NA
474,500,2,9,0,"ordn",0.0385252504654096,0.00162688614291243,0.556815,0.445376,NA,1,1,NA
474,500,2,9,0,"clt",0.0422258696758062,0.00180009389195805,0.4570585,0.354628,1411.0577,0,1,1
474,500,2,9,0,"ord",0.0476222365217433,0.00193350580696816,0.424198,0.353025,1479.64965,0,1,1
474,500,2,9,0,"ind",0.0385045187595444,0.00137145029628513,0.1428975,0.186387,NA,0,0,NA
474,500,2,9,0,"kern",0.0389295698629787,0.00164641681629501,NA,NA,NA,NA,NA,NA
474,500,2,9,0,"spline",0.0418190127110605,0.00150416296930079,NA,NA,NA,NA,NA,NA
474,500,3,21,1,"cltn",0.0380586134406813,0.00128174698849739,0.5407455,0.369662,NA,1,1,NA
474,500,3,21,1,"ordn",0.0380586134406813,0.00128174698849739,0.5313845,0.3798555,NA,1,1,NA
474,500,3,21,1,"clt",0.0488090011129558,0.00202423643471319,0.4040875,0.3006755,850.93505,0,1,1
474,500,3,21,1,"ord",0.0376584589895153,0.0012449079701806,0.4245565,0.313446,832.17945,0,1,1
474,500,3,21,1,"ind",0.0441053306325225,0.0019502499270554,0.1200285,0.1213295,NA,0,1,NA
474,500,3,21,1,"kern",0.0393471591453244,0.0015921285638258,NA,NA,NA,NA,NA,NA
474,500,3,21,1,"spline",0.0673745036613791,0.0046389016703112,NA,NA,NA,NA,NA,NA
474,1000,1,3,0,"cltn",0.0283131263613723,0.000723966221689496,0.4020955,0.4316315,NA,1,1,NA
474,1000,1,3,0,"ordn",0.0283131263613723,0.000723966221689496,0.4127155,0.425295,NA,1,1,NA
474,1000,1,3,0,"clt",0.0359146037951758,0.00108959104818212,0.4276195,0.4569345,3620.24335,1,1,1
474,1000,1,3,0,"ord",0.0303246936317805,0.000825435108261081,0.4305865,0.4410025,3779.19785,1,1,1
474,1000,1,3,0,"ind",0.0459494704774587,0.00233582231012043,2.13182,2.906642,NA,1,1,NA
474,1000,1,3,0,"kern",0.0222905743483394,0.000418631575117825,NA,NA,NA,NA,NA,NA
474,1000,1,3,0,"spline",0.10681095925888,0.0116656572489267,NA,NA,NA,NA,NA,NA
474,1000,2,9,0,"cltn",0.0299464209916924,0.000818911652857874,0.375887,0.30316,NA,1,1,NA
474,1000,2,9,0,"ordn",0.0299464209916924,0.000818911652857874,0.367524,0.3106845,NA,1,1,NA
474,1000,2,9,0,"clt",0.0179966288817862,0.000302757343163671,0.320816,0.26514,2539.6369,0,1,1
474,1000,2,9,0,"ord",0.0237182789189762,0.000471977941229233,0.335702,0.2636545,2442.5615,1,1,1
474,1000,2,9,0,"ind",0.0274269587324326,0.000686987558919469,0.123512,0.1517345,NA,0,1,NA
474,1000,2,9,0,"kern",0.0236520721471317,0.000465444844734009,NA,NA,NA,NA,NA,NA
474,1000,2,9,0,"spline",0.0283280005849223,0.000741124852770958,NA,NA,NA,NA,NA,NA
474,1000,3,21,1,"cltn",0.0223794810501586,0.000486654700965443,0.35722,0.265893,NA,1,1,NA
474,1000,3,21,1,"ordn",0.0223794810501586,0.000486654700965443,0.347913,0.2702545,NA,1,1,NA
474,1000,3,21,1,"clt",0.0176000125940979,0.00030668109256798,0.2663345,0.195864,2046.902,0,1,0
474,1000,3,21,1,"ord",0.0250044594199954,0.000628861831611606,0.2743435,0.205621,1938.2225,1,1,0
474,1000,3,21,1,"ind",0.0162563206245981,0.000232145943690708,0.0627215,0.0628425,NA,0,1,NA
474,1000,3,21,1,"kern",0.0219008051692246,0.000418825339394101,NA,NA,NA,NA,NA,NA
474,1000,3,21,1,"spline",0.0530370444625695,0.00280282113090346,NA,NA,NA,NA,NA,NA
475,50,1,3,0,"cltn",0.0226008935186915,0.000632586855404483,1.690463,1.731153,NA,1,1,NA
475,50,1,3,0,"ordn",0.0226008935186915,0.000632586855404483,1.649888,1.711682,NA,1,1,NA
475,50,1,3,0,"clt",0.0184060118681511,0.000341274526222901,1.709357,1.723108,218.851495,1,1,1
475,50,1,3,0,"ord",0.0423801794904052,0.00164646971764442,1.631159,1.751003,209.095505,1,1,1
475,50,1,3,0,"ind",0.054293621195751,0.00275359811567039,2.558688,3.774279,NA,1,1,NA
475,50,1,3,0,"kern",0.0579430872024215,0.00368929325564337,NA,NA,NA,NA,NA,NA
475,50,1,3,0,"spline",0.124973666869756,0.0161159320948095,NA,NA,NA,NA,NA,NA
475,50,2,9,0,"cltn",0.0400648697835762,0.00162093574156643,1.436797,1.088258,NA,1,1,NA
475,50,2,9,0,"ordn",0.0400648697835762,0.00162093574156643,1.512343,1.212367,NA,1,1,NA
475,50,2,9,0,"clt",0.0381820922647879,0.00155867659444368,1.154202,0.931285,166.482755,1,1,1
475,50,2,9,0,"ord",0.0449630353625467,0.00237367949778357,1.202289,0.957983,150.70802,1,1,1
475,50,2,9,0,"ind",0.0475057761017873,0.0022930211444367,0.3148255,0.410828,NA,0,0,NA
475,50,2,9,0,"kern",0.0528411536103892,0.00271230483746965,NA,NA,NA,NA,NA,NA
475,50,2,9,0,"spline",0.0510904756663604,0.00277009900789692,NA,NA,NA,NA,NA,NA
475,50,3,21,1,"cltn",0.0916288650775507,0.00778419234772327,1.230156,0.746241,NA,1,0,NA
475,50,3,21,1,"ordn",0.0916288650775507,0.00778419234772327,1.365936,0.991883,NA,1,0,NA
475,50,3,21,1,"clt",0.0550229205322143,0.00305705326778198,0.896428,0.6731995,131.17483,1,0,0
475,50,3,21,1,"ord",0.0746235758642868,0.00563637144146735,1.013449,0.741031,95.300475,1,0,0
475,50,3,21,1,"ind",0.0697561336416744,0.00482469587129863,0.26684,0.266502,NA,0,0,NA
475,50,3,21,1,"kern",0.0580517573642041,0.00360986957809613,NA,NA,NA,NA,NA,NA
475,50,3,21,1,"spline",0.0330620825160871,0.000964687059329893,NA,NA,NA,NA,NA,NA
475,150,1,3,0,"cltn",0.0581667874671267,0.00361924935766469,0.927052,0.994324,NA,1,1,NA
475,150,1,3,0,"ordn",0.0581667874671267,0.00361924935766469,0.942417,0.97561,NA,1,1,NA
475,150,1,3,0,"clt",0.0587993838048119,0.00377232113878998,0.336119,0.3620915,4188.82265,0,0,0
475,150,1,3,0,"ord",0.056729937972542,0.00320241272039419,0.338701,0.365868,4043.2656,0,0,0
475,150,1,3,0,"ind",0.0875915776712988,0.00873123513981968,1.855078,3.21151,NA,1,1,NA
475,150,1,3,0,"kern",0.0591691943090221,0.00349346404528565,NA,NA,NA,NA,NA,NA
475,150,1,3,0,"spline",0.149694571827226,0.0219624638151701,NA,NA,NA,NA,NA,NA
475,150,2,9,0,"cltn",0.0222740417948696,0.000531839594128778,0.9339865,0.7360395,NA,1,1,NA
475,150,2,9,0,"ordn",0.0222740417948696,0.000531839594128778,0.926395,0.7515615,NA,1,1,NA
475,150,2,9,0,"clt",0.0227326368090737,0.000568209608506916,0.824668,0.69886,336.51548,1,1,1
475,150,2,9,0,"ord",0.0309357639964434,0.00105398554262784,0.861034,0.706934,324.591055,1,1,1
475,150,2,9,0,"ind",0.0362343789131414,0.00144625937305436,0.3186545,0.415293,NA,0,1,NA
475,150,2,9,0,"kern",0.0442542847791539,0.00266721423298852,NA,NA,NA,NA,NA,NA
475,150,2,9,0,"spline",0.0623743782701123,0.00351553127754697,NA,NA,NA,NA,NA,NA
475,150,3,21,1,"cltn",0.0426689243034051,0.00194568065740002,0.8982755,0.604976,NA,1,1,NA
475,150,3,21,1,"ordn",0.0426689243034051,0.00194568065740002,0.8925035,0.648973,NA,1,1,NA
475,150,3,21,1,"clt",0.0283904018960685,0.000775139941926979,0.722064,0.521749,271.5626,1,1,1
475,150,3,21,1,"ord",0.023649311978938,0.000501104197116507,0.7486615,0.561411,236.80325,1,1,1
475,150,3,21,1,"ind",0.0233989716198921,0.000553431371437857,0.2442475,0.2440645,NA,1,0,NA
475,150,3,21,1,"kern",0.0454374656097638,0.00266376418534728,NA,NA,NA,NA,NA,NA
475,150,3,21,1,"spline",0.0445286683951478,0.0018361066718479,NA,NA,NA,NA,NA,NA
475,500,1,3,0,"cltn",0.020296291349478,0.000442294267208175,0.551693,0.573748,NA,1,1,NA
475,500,1,3,0,"ordn",0.020296291349478,0.000442294267208175,0.5654155,0.594299,NA,1,1,NA
475,500,1,3,0,"clt",0.0250936447294362,0.000600802437214752,0.3716215,0.397338,4035.00945,1,1,1
475,500,1,3,0,"ord",0.0237674724818549,0.00051541826473528,0.378914,0.418879,4132.87715,1,1,1
475,500,1,3,0,"ind",0.0324091423046387,0.00102088654809431,2.279621,3.394391,NA,1,1,NA
475,500,1,3,0,"kern",0.0265491059009763,0.000771850255947716,NA,NA,NA,NA,NA,NA
475,500,1,3,0,"spline",0.116254287772382,0.0132356757517513,NA,NA,NA,NA,NA,NA
475,500,2,9,0,"cltn",0.0352793360849723,0.0012240258709734,0.501088,0.408582,NA,1,1,NA
475,500,2,9,0,"ordn",0.0352793360849723,0.0012240258709734,0.5023465,0.404691,NA,1,1,NA
475,500,2,9,0,"clt",0.0381789981091773,0.00141333420619924,0.477349,0.385079,1053.5921,1,1,1
475,500,2,9,0,"ord",0.0241078363683061,0.0007802347904794,0.4674045,0.3931945,1057.30565,1,1,1
475,500,2,9,0,"ind",0.022924037989101,0.000560258054258322,0.1321405,0.1711395,NA,0,0,NA
475,500,2,9,0,"kern",0.0347271487411738,0.0011297918352525,NA,NA,NA,NA,NA,NA
475,500,2,9,0,"spline",0.0467236845072803,0.00204892989987251,NA,NA,NA,NA,NA,NA
475,500,3,21,1,"cltn",0.0187822924895504,0.000361487543011612,0.504936,0.3580075,NA,1,1,NA
475,500,3,21,1,"ordn",0.0187822924895504,0.000361487543011612,0.510699,0.362018,NA,1,1,NA
475,500,3,21,1,"clt",0.0357178280604133,0.0011465368615676,0.5469525,0.4146265,462.9313,1,1,1
475,500,3,21,1,"ord",0.0297638381738549,0.000740621113246559,0.564509,0.4125855,414.88325,1,1,1
475,500,3,21,1,"ind",0.037292187592417,0.00148278395449708,0.1039795,0.1090825,NA,0,0,NA
475,500,3,21,1,"kern",0.0351181827366871,0.00128785869666372,NA,NA,NA,NA,NA,NA
475,500,3,21,1,"spline",0.0495958476223146,0.00241381579510775,NA,NA,NA,NA,NA,NA
475,1000,1,3,0,"cltn",0.0250989944192748,0.000673975428268135,0.387768,0.41353,NA,1,1,NA
475,1000,1,3,0,"ordn",0.0250989944192748,0.000673975428268135,0.3813455,0.4248135,NA,1,1,NA
475,1000,1,3,0,"clt",0.0260534864894044,0.00069056962592862,0.405419,0.4606235,3327.4316,1,1,1
475,1000,1,3,0,"ord",0.0138581040887957,0.000201982355221369,0.41898,0.4547355,3342.6837,1,1,1
475,1000,1,3,0,"ind",0.0463844527395334,0.00196589825803439,2.02913,3.184759,NA,1,1,NA
475,1000,1,3,0,"kern",0.0188261340903119,0.000332146314071278,NA,NA,NA,NA,NA,NA
475,1000,1,3,0,"spline",0.118584759918637,0.013819173883259,NA,NA,NA,NA,NA,NA
475,1000,2,9,0,"cltn",0.0170681509283217,0.000276184592645538,0.3538295,0.302525,NA,1,1,NA
475,1000,2,9,0,"ordn",0.0170681509283217,0.000276184592645538,0.350134,0.2939465,NA,1,1,NA
475,1000,2,9,0,"clt",0.0206194917608338,0.000401900313165807,0.296184,0.2460735,2511.4778,1,0,1
475,1000,2,9,0,"ord",0.0196771160897298,0.000400153429333959,0.2938045,0.2468275,2477.0309,1,1,1
475,1000,2,9,0,"ind",0.0224537601533376,0.000526760713307404,0.100735,0.1274445,NA,0,0,NA
475,1000,2,9,0,"kern",0.0196286510326168,0.000446151000891306,NA,NA,NA,NA,NA,NA
475,1000,2,9,0,"spline",0.0372437196122067,0.00131444900883075,NA,NA,NA,NA,NA,NA
475,1000,3,21,1,"cltn",0.0189536641816358,0.000313435351642335,0.3666385,0.258248,NA,1,1,NA
475,1000,3,21,1,"ordn",0.0189536641816358,0.000313435351642335,0.363881,0.271638,NA,1,1,NA
475,1000,3,21,1,"clt",0.0111577499371255,0.00015387076683256,0.3236405,0.244425,1364.2663,1,1,1
475,1000,3,21,1,"ord",0.020062875805768,0.000377300650608265,0.319319,0.245161,1350.0663,1,1,1
475,1000,3,21,1,"ind",0.0111780698524883,0.000138828382258584,0.0614235,0.0612805,NA,0,0,NA
475,1000,3,21,1,"kern",0.0169123159547427,0.000366680742381941,NA,NA,NA,NA,NA,NA
475,1000,3,21,1,"spline",0.0415087028241774,0.00165473885075943,NA,NA,NA,NA,NA,NA
476,50,1,3,0,"cltn",0.110201322954301,0.0113985185435895,1.594984,1.752409,NA,1,1,NA
476,50,1,3,0,"ordn",0.110201322954301,0.0113985185435895,1.594677,1.710621,NA,1,1,NA
476,50,1,3,0,"clt",0.0928297032169072,0.00828342285080002,1.454532,1.504873,277.195025,1,1,1
476,50,1,3,0,"ord",0.128363337436042,0.0150954556594946,1.445203,1.575133,259.842285,1,1,1
476,50,1,3,0,"ind",0.10462051376403,0.0126816925896229,2.684781,3.578572,NA,1,1,NA
476,50,1,3,0,"kern",0.116543823447519,0.0147763001345889,NA,NA,NA,NA,NA,NA
476,50,1,3,0,"spline",0.193069619940693,0.0353783904230627,NA,NA,NA,NA,NA,NA
476,50,2,9,0,"cltn",0.0715532660113994,0.00438435517310848,1.688746,1.258904,NA,1,1,NA
476,50,2,9,0,"ordn",0.0715532660113994,0.00438435517310848,1.695156,1.495241,NA,1,1,NA
476,50,2,9,0,"clt",0.0569414769255893,0.00300892624674574,1.070805,0.9115755,241.54845,1,1,0
476,50,2,9,0,"ord",0.0744548205935336,0.00526196740454503,1.1160305,0.9229335,202.919935,1,1,0
476,50,2,9,0,"ind",0.0896933526610487,0.00726360030217911,0.5198715,0.648005,NA,0,1,NA
476,50,2,9,0,"kern",0.0914325318542746,0.010124277683476,NA,NA,NA,NA,NA,NA
476,50,2,9,0,"spline",0.0912932248550718,0.00833071112128939,NA,NA,NA,NA,NA,NA
476,50,3,21,1,"cltn",0.0778811385728385,0.00530833449841369,1.606852,0.949324,NA,1,1,NA
476,50,3,21,1,"ordn",0.0778811385728385,0.00530833449841369,1.699902,1.251244,NA,1,1,NA
476,50,3,21,1,"clt",0.085867088337554,0.00621109390750865,1.241804,0.9636455,107.652375,1,1,1
476,50,3,21,1,"ord",0.0954554212076515,0.00798050531440923,1.283825,0.9186375,90.28721,1,1,0
476,50,3,21,1,"ind",0.0959915197786279,0.00828054493294541,0.24343,0.2338415,NA,0,0,NA
476,50,3,21,1,"kern",0.0930935981982278,0.00972369427310925,NA,NA,NA,NA,NA,NA
476,50,3,21,1,"spline",0.0966589067181794,0.00927401549506646,NA,NA,NA,NA,NA,NA
476,150,1,3,0,"cltn",0.0344727156108166,0.0010946408847475,0.995319,1.135803,NA,1,1,NA
476,150,1,3,0,"ordn",0.0344727156108166,0.0010946408847475,1.012819,1.074801,NA,1,1,NA
476,150,1,3,0,"clt",0.0203166062025411,0.000396639896390076,0.808569,0.8420215,1136.49218,1,1,1
476,150,1,3,0,"ord",0.0310886949149274,0.000813721820051064,0.816813,0.888291,1099.86977,1,1,1
476,150,1,3,0,"ind",0.0313833564331595,0.000980696740158568,2.383115,3.604405,NA,1,1,NA
476,150,1,3,0,"kern",0.035810805168861,0.00162119692957737,NA,NA,NA,NA,NA,NA
476,150,1,3,0,"spline",0.116810147627607,0.0128643395607063,NA,NA,NA,NA,NA,NA
476,150,2,9,0,"cltn",0.0283803723721407,0.000854312658206813,1.0110245,0.7877335,NA,1,1,NA
476,150,2,9,0,"ordn",0.0283803723721407,0.000854312658206813,1.052472,0.834313,NA,1,1,NA
476,150,2,9,0,"clt",0.0262568002513352,0.000645949675188615,0.86396,0.707618,382.12486,1,1,1
476,150,2,9,0,"ord",0.0189868775769248,0.000340561678005903,0.836641,0.712446,392.52786,1,1,1
476,150,2,9,0,"ind",0.0233075896486302,0.000541359168981501,0.2622435,0.3341925,NA,0,1,NA
476,150,2,9,0,"kern",0.0330727853462467,0.00127827204115515,NA,NA,NA,NA,NA,NA
476,150,2,9,0,"spline",0.0316056259873389,0.000870077394423236,NA,NA,NA,NA,NA,NA
476,150,3,21,1,"cltn",0.0314835606517192,0.000922532915024395,0.92457,0.6225805,NA,1,1,NA
476,150,3,21,1,"ordn",0.0314835606517192,0.000922532915024395,0.948507,0.7253645,NA,1,1,NA
476,150,3,21,1,"clt",0.0294266739041523,0.00091207197854847,0.6546855,0.4808365,377.3504,1,1,0
476,150,3,21,1,"ord",0.0316955988331847,0.000965902815264086,0.6436945,0.476227,364.9644,1,1,0
476,150,3,21,1,"ind",0.0246597849838785,0.000563130499740727,0.1227345,0.1230155,NA,0,0,NA
476,150,3,21,1,"kern",0.0308205624432421,0.00125046809249301,NA,NA,NA,NA,NA,NA
476,150,3,21,1,"spline",0.061661873501896,0.00362501318778538,NA,NA,NA,NA,NA,NA
